component,field,1,2,3,4,total
platforms,hardware,0,0,0,0,84
platforms,version,0,0,0,0,84
platforms,component,2,0,0,0,84
platforms,severity,1,0,0,0,84
platforms,assignee,0,0,0,0,84
platforms,product,0,0,0,0,84
platforms,status,0,0,0,0,84
importing,os,0,0,0,0,7
importing,priority,0,0,0,0,7
importing,hardware,0,0,0,0,7
importing,version,1,0,0,0,7
importing,component,1,0,0,0,7
importing,severity,2,0,0,0,7
importing,assignee,0,0,0,0,7
importing,product,0,0,0,0,7
importing,status,0,0,0,0,7
web-admin,os,0,0,0,0,85
web-admin,priority,0,0,0,0,85
web-admin,hardware,0,0,0,0,85
web-admin,version,2,0,0,0,85
web-admin,component,3,0,0,0,85
web-admin,severity,11,0,0,0,85
web-admin,assignee,0,0,0,0,85
web-admin,product,0,0,0,0,85
web-admin,status,0,0,0,0,85
ucum,os,0,0,0,0,4
ucum,priority,1,0,0,0,4
ucum,hardware,0,0,0,0,4
ucum,version,0,0,0,0,4
ucum,component,0,0,0,0,4
ucum,severity,1,0,0,0,4
ucum,assignee,0,0,0,0,4
ucum,product,0,0,0,0,4
ucum,status,0,0,0,0,4
databinding,os,2,0,0,0,25
databinding,priority,0,0,0,0,25
databinding,hardware,0,0,0,0,25
databinding,version,3,0,0,0,25
databinding,component,0,0,0,0,25
databinding,severity,0,0,0,0,25
databinding,assignee,0,0,0,0,25
databinding,product,0,0,0,0,25
databinding,status,0,0,0,0,25
cdt-releng,os,1,0,0,0,211
cdt-releng,priority,29,1,0,0,211
cdt-releng,hardware,1,0,0,0,211
cdt-releng,version,6,0,0,0,211
cdt-releng,component,7,1,0,0,211
cdt-releng,severity,2,0,0,0,211
cdt-releng,assignee,0,0,0,0,211
cdt-releng,product,0,0,0,0,211
cdt-releng,status,0,0,0,0,211
weaving,os,0,0,0,0,38
weaving,priority,0,0,0,0,38
weaving,hardware,1,0,0,0,38
weaving,version,2,0,0,0,38
weaving,component,10,1,0,0,38
weaving,severity,0,0,0,0,38
weaving,assignee,0,0,0,0,38
weaving,product,0,0,0,0,38
weaving,status,0,0,0,0,38
yearlyrelease,os,0,0,0,0,114
yearlyrelease,priority,20,5,0,0,114
yearlyrelease,hardware,0,0,0,0,114
yearlyrelease,version,1,0,0,0,114
yearlyrelease,component,19,0,0,0,114
yearlyrelease,severity,2,0,0,0,114
yearlyrelease,assignee,0,0,0,0,114
yearlyrelease,product,0,0,0,0,114
yearlyrelease,status,0,0,0,0,114
compendium,os,10,0,0,0,771
compendium,priority,3,0,0,0,771
compendium,hardware,7,0,0,0,771
compendium,version,26,1,0,0,771
compendium,component,36,3,1,0,771
compendium,severity,29,1,0,0,771
compendium,assignee,0,0,0,0,771
compendium,product,9,0,0,0,771
compendium,status,0,0,0,0,771
www,os,0,0,0,0,22
www,priority,0,0,0,0,22
www,hardware,0,0,0,0,22
www,version,0,0,0,0,22
www,component,0,0,0,0,22
www,severity,0,0,0,0,22
www,assignee,0,0,0,0,22
www,product,0,0,0,0,22
www,status,0,0,0,0,22
websocket,os,3,0,0,0,257
websocket,priority,0,0,0,0,257
websocket,hardware,2,0,0,0,257
websocket,version,8,0,0,0,257
websocket,component,2,0,0,0,257
websocket,severity,9,0,0,0,257
websocket,assignee,0,0,0,0,257
websocket,product,0,0,0,0,257
websocket,status,0,0,0,0,257
pdesupport,os,17,0,0,0,377
pdesupport,priority,0,0,0,0,377
pdesupport,hardware,15,0,0,0,377
pdesupport,version,1,0,0,0,377
pdesupport,component,4,0,0,0,377
pdesupport,severity,9,0,0,0,377
pdesupport,assignee,0,0,0,0,377
pdesupport,product,0,0,0,0,377
pdesupport,status,0,0,0,0,377
dsl-package,os,0,0,0,0,12
dsl-package,priority,0,0,0,0,12
dsl-package,hardware,0,0,0,0,12
dsl-package,version,1,0,0,0,12
dsl-package,component,1,0,0,0,12
dsl-package,severity,0,0,0,0,12
dsl-package,assignee,0,0,0,0,12
dsl-package,product,0,0,0,0,12
dsl-package,status,0,0,0,0,12
communication,os,0,0,0,0,62
communication,priority,2,0,0,0,62
communication,hardware,0,0,0,0,62
communication,version,1,0,0,0,62
communication,component,0,0,0,0,62
communication,severity,2,0,0,0,62
communication,assignee,0,0,0,0,62
communication,product,0,0,0,0,62
communication,status,0,0,0,0,62
problemsview,os,0,0,0,0,133
problemsview,priority,5,0,0,0,133
problemsview,hardware,0,0,0,0,133
problemsview,version,2,0,0,0,133
problemsview,component,0,0,0,0,133
problemsview,severity,3,0,0,0,133
problemsview,assignee,0,0,0,0,133
problemsview,product,0,0,0,0,133
problemsview,status,0,0,0,0,133
server-side,os,3,0,0,0,113
server-side,priority,2,0,0,0,113
server-side,hardware,3,0,0,0,113
server-side,version,7,1,0,0,113
server-side,component,13,0,0,0,113
server-side,severity,5,0,0,0,113
server-side,assignee,0,0,0,0,113
server-side,product,1,0,0,0,113
server-side,status,0,0,0,0,113
informationmodeling,os,3,0,0,0,17
informationmodeling,priority,1,0,0,0,17
informationmodeling,hardware,3,0,0,0,17
informationmodeling,version,1,0,0,0,17
informationmodeling,component,0,0,0,0,17
informationmodeling,severity,2,0,0,0,17
informationmodeling,assignee,0,0,0,0,17
informationmodeling,product,0,0,0,0,17
informationmodeling,status,0,0,0,0,17
tool,os,6,0,0,0,860
tool,priority,88,3,0,0,860
tool,hardware,1,0,0,0,860
tool,version,21,2,0,0,860
tool,component,9,0,1,0,860
tool,severity,42,2,0,0,860
tool,assignee,0,0,0,0,860
tool,product,1,0,0,0,860
tool,status,0,0,0,0,860
debugsdm,os,1,0,0,0,64
debugsdm,priority,0,0,0,0,64
debugsdm,hardware,0,0,0,0,64
debugsdm,version,5,1,0,0,64
debugsdm,component,2,0,0,0,64
debugsdm,severity,3,0,0,0,64
debugsdm,assignee,0,0,0,0,64
debugsdm,product,0,0,0,0,64
debugsdm,status,0,0,0,0,64
cdo.net4j,os,3,0,0,0,285
cdo.net4j,priority,12,3,0,0,285
cdo.net4j,hardware,3,0,0,0,285
cdo.net4j,version,32,14,0,2,285
cdo.net4j,component,34,1,0,0,285
cdo.net4j,severity,10,0,0,0,285
cdo.net4j,assignee,0,0,0,0,285
cdo.net4j,product,0,0,0,0,285
cdo.net4j,status,0,0,0,0,285
license,os,0,0,0,0,8
license,priority,1,0,0,0,8
license,hardware,0,0,0,0,8
license,version,0,0,0,0,8
license,component,0,0,0,0,8
license,severity,1,0,0,0,8
license,assignee,0,0,0,0,8
license,product,0,0,0,0,8
license,status,0,0,0,0,8
otmvn,os,0,0,0,0,4
otmvn,priority,0,0,0,0,4
otmvn,hardware,0,0,0,0,4
otmvn,version,0,0,0,0,4
otmvn,component,1,0,0,0,4
otmvn,severity,0,0,0,0,4
otmvn,assignee,0,0,0,0,4
otmvn,product,0,0,0,0,4
otmvn,status,0,0,0,0,4
ide-templates,os,0,0,0,0,87
ide-templates,priority,1,0,0,0,87
ide-templates,hardware,0,0,0,0,87
ide-templates,version,7,3,3,2,87
ide-templates,component,0,0,0,0,87
ide-templates,severity,3,1,0,0,87
ide-templates,assignee,0,0,0,0,87
ide-templates,product,0,0,0,0,87
ide-templates,status,0,0,0,0,87
pipelets,os,0,0,0,0,9
pipelets,priority,0,0,0,0,9
pipelets,hardware,0,0,0,0,9
pipelets,version,0,0,0,0,9
pipelets,component,1,0,0,0,9
pipelets,severity,0,1,0,0,9
pipelets,assignee,0,0,0,0,9
pipelets,product,0,0,0,0,9
pipelets,status,0,0,0,0,9
dse,os,0,0,0,0,128
dse,priority,0,0,0,0,128
dse,hardware,0,0,0,0,128
dse,version,8,0,0,0,128
dse,component,2,0,0,0,128
dse,severity,1,0,0,0,128
dse,assignee,0,0,0,0,128
dse,product,0,0,0,0,128
dse,status,0,0,0,0,128
clientui,os,6,0,0,0,111
clientui,priority,7,0,0,0,111
clientui,hardware,0,0,0,0,111
clientui,version,1,1,0,0,111
clientui,component,0,0,0,0,111
clientui,severity,4,0,0,0,111
clientui,assignee,0,0,0,0,111
clientui,product,0,0,0,0,111
clientui,status,0,0,0,0,111
cdt-gdb-standalone,os,0,0,0,0,26
cdt-gdb-standalone,priority,0,0,0,0,26
cdt-gdb-standalone,hardware,0,0,0,0,26
cdt-gdb-standalone,version,1,0,0,0,26
cdt-gdb-standalone,component,0,0,0,0,26
cdt-gdb-standalone,severity,1,0,0,0,26
cdt-gdb-standalone,assignee,0,0,0,0,26
cdt-gdb-standalone,product,0,0,0,0,26
cdt-gdb-standalone,status,0,0,0,0,26
amf,os,3,0,0,0,57
amf,priority,3,0,0,0,57
amf,hardware,3,0,0,0,57
amf,version,3,1,0,0,57
amf,component,1,0,0,0,57
amf,severity,5,0,0,0,57
amf,assignee,0,0,0,0,57
amf,product,0,0,0,0,57
amf,status,0,0,0,0,57
eupdate,os,0,0,0,0,27
eupdate,priority,0,0,0,0,27
eupdate,hardware,0,0,0,0,27
eupdate,version,1,0,0,0,27
eupdate,component,0,0,0,0,27
eupdate,severity,0,0,0,0,27
eupdate,assignee,0,0,0,0,27
eupdate,product,0,0,0,0,27
eupdate,status,0,0,0,0,27
dsl,os,0,0,0,0,34
dsl,priority,0,0,0,0,34
dsl,hardware,0,0,0,0,34
dsl,version,0,0,0,0,34
dsl,component,2,0,0,0,34
dsl,severity,0,0,0,0,34
dsl,assignee,0,0,0,0,34
dsl,product,0,0,0,0,34
dsl,status,0,0,0,0,34
integrations,os,1,0,0,0,85
integrations,priority,0,0,0,0,85
integrations,hardware,1,0,0,0,85
integrations,version,2,1,0,0,85
integrations,component,4,1,0,0,85
integrations,severity,1,0,0,0,85
integrations,assignee,0,0,0,0,85
integrations,product,0,1,0,0,85
integrations,status,0,0,0,0,85
virgo-build,os,1,0,0,0,82
virgo-build,priority,0,0,0,0,82
virgo-build,hardware,0,0,0,0,82
virgo-build,version,2,0,0,0,82
virgo-build,component,7,0,0,0,82
virgo-build,severity,8,0,0,0,82
virgo-build,assignee,0,0,0,0,82
virgo-build,product,0,0,0,0,82
virgo-build,status,0,0,0,0,82
cdatetime,os,8,0,0,0,130
cdatetime,priority,1,0,0,0,130
cdatetime,hardware,4,0,0,0,130
cdatetime,version,0,0,0,0,130
cdatetime,component,0,0,0,0,130
cdatetime,severity,4,0,0,0,130
cdatetime,assignee,0,0,0,0,130
cdatetime,product,0,0,0,0,130
cdatetime,status,0,0,0,0,130
errors,os,0,0,0,0,54
errors,priority,0,0,0,0,54
errors,hardware,0,0,0,0,54
errors,version,2,0,0,0,54
errors,component,0,0,0,0,54
errors,severity,0,0,0,0,54
errors,assignee,0,0,0,0,54
errors,product,0,0,0,0,54
errors,status,0,0,0,0,54
signing-service,os,0,0,0,0,21
signing-service,priority,0,0,0,0,21
signing-service,hardware,0,0,0,0,21
signing-service,version,0,0,0,0,21
signing-service,component,1,0,0,0,21
signing-service,severity,3,0,0,0,21
signing-service,assignee,0,0,0,0,21
signing-service,product,0,0,0,0,21
signing-service,status,0,0,0,0,21
lookandfeel,os,5,0,0,0,72
lookandfeel,priority,3,0,0,0,72
lookandfeel,hardware,5,0,0,0,72
lookandfeel,version,0,0,0,0,72
lookandfeel,component,6,1,0,0,72
lookandfeel,severity,1,0,0,0,72
lookandfeel,assignee,0,0,0,0,72
lookandfeel,product,0,0,0,0,72
lookandfeel,status,0,0,0,0,72
aml,os,0,0,0,0,2
aml,priority,0,0,0,0,2
aml,hardware,0,0,0,0,2
aml,version,0,0,0,0,2
aml,component,2,0,0,0,2
aml,severity,0,0,0,0,2
aml,assignee,0,0,0,0,2
aml,product,0,0,0,0,2
aml,status,0,0,0,0,2
ideintegration,os,3,0,0,0,21
ideintegration,priority,0,0,0,0,21
ideintegration,hardware,3,0,0,0,21
ideintegration,version,1,0,0,0,21
ideintegration,component,4,0,0,0,21
ideintegration,severity,2,0,0,0,21
ideintegration,assignee,0,0,0,0,21
ideintegration,product,0,0,0,0,21
ideintegration,status,0,0,0,0,21
p2,os,67,3,0,0,5320
p2,priority,35,0,0,0,5320
p2,hardware,32,1,0,0,5320
p2,version,168,3,1,0,5320
p2,component,65,6,0,0,5320
p2,severity,322,20,4,0,5320
p2,assignee,0,0,0,0,5320
p2,product,50,3,0,0,5320
p2,status,0,0,0,0,5320
remoterepositories,os,0,0,0,0,11
remoterepositories,priority,0,0,0,0,11
remoterepositories,hardware,0,0,0,0,11
remoterepositories,version,0,0,0,0,11
remoterepositories,component,0,0,0,0,11
remoterepositories,severity,0,0,0,0,11
remoterepositories,assignee,0,0,0,0,11
remoterepositories,product,0,0,0,0,11
remoterepositories,status,0,0,0,0,11
storage,os,2,0,0,0,34
storage,priority,1,0,0,0,34
storage,hardware,0,0,0,0,34
storage,version,0,0,0,0,34
storage,component,1,0,0,0,34
storage,severity,2,0,0,0,34
storage,assignee,0,0,0,0,34
storage,product,0,0,0,0,34
storage,status,0,0,0,0,34
units,os,5,0,0,0,35
units,priority,1,2,0,0,35
units,hardware,4,0,0,0,35
units,version,2,0,0,0,35
units,component,0,0,0,0,35
units,severity,4,0,0,0,35
units,assignee,0,0,0,0,35
units,product,0,0,0,0,35
units,status,0,0,0,0,35
demo,os,9,0,0,0,292
demo,priority,6,0,0,0,292
demo,hardware,9,0,0,0,292
demo,version,12,0,0,0,292
demo,component,5,0,0,0,292
demo,severity,15,0,0,0,292
demo,assignee,0,0,0,0,292
demo,product,0,0,0,0,292
demo,status,0,0,0,0,292
scripting,os,0,0,0,0,146
scripting,priority,0,0,0,0,146
scripting,hardware,0,0,0,0,146
scripting,version,3,0,0,0,146
scripting,component,0,0,0,0,146
scripting,severity,3,0,0,0,146
scripting,assignee,0,0,0,0,146
scripting,product,0,0,0,0,146
scripting,status,0,0,0,0,146
extra,os,0,0,0,0,20
extra,priority,0,0,0,0,20
extra,hardware,0,0,0,0,20
extra,version,0,0,0,0,20
extra,component,0,0,0,0,20
extra,severity,0,0,0,0,20
extra,assignee,0,0,0,0,20
extra,product,0,0,0,0,20
extra,status,0,0,0,0,20
design,os,1,0,0,0,53
design,priority,0,0,0,0,53
design,hardware,1,0,0,0,53
design,version,1,0,0,0,53
design,component,0,0,0,0,53
design,severity,2,0,0,0,53
design,assignee,0,0,0,0,53
design,product,0,0,0,0,53
design,status,0,0,0,0,53
define,os,11,0,0,0,136
define,priority,0,0,0,0,136
define,hardware,10,0,0,0,136
define,version,3,0,1,0,136
define,component,0,0,0,0,136
define,severity,1,0,0,0,136
define,assignee,0,0,0,0,136
define,product,0,0,0,0,136
define,status,0,0,0,0,136
blam,os,0,0,0,0,3
blam,priority,0,0,0,0,3
blam,hardware,0,0,0,0,3
blam,version,1,0,0,0,3
blam,component,0,0,0,0,3
blam,severity,0,0,0,0,3
blam,assignee,0,0,0,0,3
blam,product,0,0,0,0,3
blam,status,0,0,0,0,3
lang,os,4,0,0,0,54
lang,priority,0,0,0,0,54
lang,hardware,0,0,0,0,54
lang,version,0,0,0,0,54
lang,component,0,0,0,0,54
lang,severity,0,0,0,0,54
lang,assignee,0,0,0,0,54
lang,product,0,0,0,0,54
lang,status,0,0,0,0,54
cdo.docs,os,0,0,0,0,28
cdo.docs,priority,0,0,0,0,28
cdo.docs,hardware,0,0,0,0,28
cdo.docs,version,5,2,0,0,28
cdo.docs,component,4,0,0,0,28
cdo.docs,severity,0,0,0,0,28
cdo.docs,assignee,0,0,0,0,28
cdo.docs,product,0,0,0,0,28
cdo.docs,status,0,0,0,0,28
ant,os,45,0,0,0,3944
ant,priority,152,1,0,0,3944
ant,hardware,25,0,0,0,3944
ant,version,73,0,0,0,3944
ant,component,73,4,0,0,3944
ant,severity,204,9,2,0,3944
ant,assignee,0,0,0,0,3944
ant,product,89,0,0,0,3944
ant,status,0,0,0,0,3944
ajdoc,os,0,0,0,0,67
ajdoc,priority,1,0,0,0,67
ajdoc,hardware,0,0,0,0,67
ajdoc,version,2,0,0,0,67
ajdoc,component,0,0,0,0,67
ajdoc,severity,2,0,0,0,67
ajdoc,assignee,0,0,0,0,67
ajdoc,product,0,0,0,0,67
ajdoc,status,0,0,0,0,67
sandbox,os,1,0,0,0,7
sandbox,priority,0,0,0,0,7
sandbox,hardware,1,0,0,0,7
sandbox,version,0,0,0,0,7
sandbox,component,0,0,0,0,7
sandbox,severity,1,0,0,0,7
sandbox,assignee,0,0,0,0,7
sandbox,product,0,0,0,0,7
sandbox,status,0,0,0,0,7
xml/xmi,os,5,0,0,0,466
xml/xmi,priority,9,1,0,0,466
xml/xmi,hardware,1,0,0,0,466
xml/xmi,version,9,0,0,0,466
xml/xmi,component,2,1,0,0,466
xml/xmi,severity,20,2,0,0,466
xml/xmi,assignee,0,0,0,0,466
xml/xmi,product,1,0,0,0,466
xml/xmi,status,0,0,0,0,466
geomap,os,0,0,0,0,16
geomap,priority,0,0,0,0,16
geomap,hardware,0,0,0,0,16
geomap,version,0,0,0,0,16
geomap,component,0,0,0,0,16
geomap,severity,0,0,0,0,16
geomap,assignee,0,0,0,0,16
geomap,product,0,0,0,0,16
geomap,status,0,0,0,0,16
ruby,os,5,0,0,0,339
ruby,priority,2,0,0,0,339
ruby,hardware,0,0,0,0,339
ruby,version,78,1,1,0,339
ruby,component,1,0,0,0,339
ruby,severity,7,0,0,0,339
ruby,assignee,0,0,0,0,339
ruby,product,0,0,0,0,339
ruby,status,0,0,0,0,339
releng,os,124,0,0,0,6840
releng,priority,469,20,0,0,6840
releng,hardware,96,0,0,0,6840
releng,version,149,7,2,2,6840
releng,component,192,9,0,0,6840
releng,severity,284,19,5,0,6840
releng,assignee,0,0,0,0,6840
releng,product,59,1,0,0,6840
releng,status,0,0,0,0,6840
buckminster,os,0,0,0,0,5
buckminster,priority,0,0,0,0,5
buckminster,hardware,0,0,0,0,5
buckminster,version,0,0,0,0,5
buckminster,component,1,0,0,0,5
buckminster,severity,0,0,0,0,5
buckminster,assignee,0,0,0,0,5
buckminster,product,0,0,0,0,5
buckminster,status,0,0,0,0,5
etfw,os,1,0,0,0,42
etfw,priority,0,0,0,0,42
etfw,hardware,0,0,0,0,42
etfw,version,3,0,0,0,42
etfw,component,1,0,0,0,42
etfw,severity,0,0,0,0,42
etfw,assignee,0,0,0,0,42
etfw,product,0,0,0,0,42
etfw,status,0,0,0,0,42
osgi,os,2,0,0,0,104
osgi,priority,0,0,0,0,104
osgi,hardware,2,0,0,0,104
osgi,version,13,1,0,0,104
osgi,component,3,0,0,0,104
osgi,severity,3,0,0,0,104
osgi,assignee,0,0,0,0,104
osgi,product,0,0,0,0,104
osgi,status,0,0,0,0,104
gefgeometry,os,0,0,0,0,30
gefgeometry,priority,0,0,0,0,30
gefgeometry,hardware,0,0,0,0,30
gefgeometry,version,0,0,0,0,30
gefgeometry,component,0,0,0,0,30
gefgeometry,severity,0,0,0,0,30
gefgeometry,assignee,0,0,0,0,30
gefgeometry,product,0,0,0,0,30
gefgeometry,status,0,0,0,0,30
webportal,os,1,0,0,0,165
webportal,priority,0,0,0,0,165
webportal,hardware,1,0,0,0,165
webportal,version,6,0,0,0,165
webportal,component,1,0,0,0,165
webportal,severity,1,0,0,0,165
webportal,assignee,0,0,0,0,165
webportal,product,0,0,0,0,165
webportal,status,0,0,0,0,165
ldp,os,2,0,0,0,131
ldp,priority,0,0,0,0,131
ldp,hardware,2,0,0,0,131
ldp,version,1,0,0,0,131
ldp,component,1,0,0,0,131
ldp,severity,0,0,0,0,131
ldp,assignee,0,0,0,0,131
ldp,product,0,0,0,0,131
ldp,status,0,0,0,0,131
updatesite,os,2,0,0,0,189
updatesite,priority,0,0,0,0,189
updatesite,hardware,2,0,0,0,189
updatesite,version,2,0,0,0,189
updatesite,component,0,0,0,0,189
updatesite,severity,4,0,0,0,189
updatesite,assignee,0,0,0,0,189
updatesite,product,0,0,0,0,189
updatesite,status,0,0,0,0,189
forms,os,4,0,0,0,24
forms,priority,0,0,0,0,24
forms,hardware,4,0,0,0,24
forms,version,1,0,0,0,24
forms,component,2,0,0,0,24
forms,severity,1,0,0,0,24
forms,assignee,0,0,0,0,24
forms,product,0,0,0,0,24
forms,status,0,0,0,0,24
properties,os,5,0,0,0,121
properties,priority,0,0,0,0,121
properties,hardware,4,0,0,0,121
properties,version,2,0,0,0,121
properties,component,0,0,0,0,121
properties,severity,9,0,0,0,121
properties,assignee,0,0,0,0,121
properties,product,0,0,0,0,121
properties,status,0,0,0,0,121
gef3d,os,0,0,0,0,10
gef3d,priority,0,0,0,0,10
gef3d,hardware,0,0,0,0,10
gef3d,version,0,0,0,0,10
gef3d,component,0,0,0,0,10
gef3d,severity,0,0,0,0,10
gef3d,assignee,0,0,0,0,10
gef3d,product,0,0,0,0,10
gef3d,status,0,0,0,0,10
pmc,os,4,0,0,0,45
pmc,priority,0,0,0,0,45
pmc,hardware,3,0,0,0,45
pmc,version,3,0,0,0,45
pmc,component,0,0,0,0,45
pmc,severity,3,0,0,0,45
pmc,assignee,0,0,0,0,45
pmc,product,0,0,0,0,45
pmc,status,0,0,0,0,45
ecf.protocols,os,6,0,0,0,72
ecf.protocols,priority,0,0,0,0,72
ecf.protocols,hardware,6,0,0,0,72
ecf.protocols,version,2,0,0,0,72
ecf.protocols,component,2,0,0,0,72
ecf.protocols,severity,3,0,0,0,72
ecf.protocols,assignee,0,0,0,0,72
ecf.protocols,product,1,0,0,0,72
ecf.protocols,status,0,0,0,0,72
standard-package,os,3,0,0,0,51
standard-package,priority,2,0,0,0,51
standard-package,hardware,2,0,0,0,51
standard-package,version,2,0,0,0,51
standard-package,component,2,0,0,0,51
standard-package,severity,2,0,0,0,51
standard-package,assignee,0,0,0,0,51
standard-package,product,0,0,0,0,51
standard-package,status,0,0,0,0,51
cdo.objy,os,0,0,0,0,33
cdo.objy,priority,0,0,0,0,33
cdo.objy,hardware,0,0,0,0,33
cdo.objy,version,0,0,1,5,33
cdo.objy,component,1,0,0,0,33
cdo.objy,severity,1,0,0,0,33
cdo.objy,assignee,0,0,0,0,33
cdo.objy,product,0,0,0,0,33
cdo.objy,status,0,0,0,0,33
dynamicpackagedelivery,os,2,0,0,0,50
dynamicpackagedelivery,priority,0,0,0,0,50
dynamicpackagedelivery,hardware,3,0,0,0,50
dynamicpackagedelivery,version,3,0,0,0,50
dynamicpackagedelivery,component,1,0,0,0,50
dynamicpackagedelivery,severity,1,0,0,0,50
dynamicpackagedelivery,assignee,0,0,0,0,50
dynamicpackagedelivery,product,0,0,0,0,50
dynamicpackagedelivery,status,0,0,0,0,50
co-evolution,os,0,0,0,0,15
co-evolution,priority,0,0,0,0,15
co-evolution,hardware,0,0,0,0,15
co-evolution,version,0,0,0,0,15
co-evolution,component,0,0,0,0,15
co-evolution,severity,0,0,0,0,15
co-evolution,assignee,0,0,0,0,15
co-evolution,product,0,0,0,0,15
co-evolution,status,0,0,0,0,15
qa,os,0,0,0,0,4
qa,priority,0,0,0,0,4
qa,hardware,0,0,0,0,4
qa,version,0,0,0,0,4
qa,component,0,0,0,0,4
qa,severity,0,0,0,0,4
qa,assignee,0,0,0,0,4
qa,product,0,0,0,0,4
qa,status,0,0,0,0,4
gefmvc,os,2,0,0,0,296
gefmvc,priority,6,0,0,0,296
gefmvc,hardware,1,0,0,0,296
gefmvc,version,0,0,0,0,296
gefmvc,component,1,0,0,0,296
gefmvc,severity,3,0,0,0,296
gefmvc,assignee,0,0,0,0,296
gefmvc,product,0,0,0,0,296
gefmvc,status,0,0,0,0,296
rm.pbs,os,1,0,0,0,34
rm.pbs,priority,0,0,0,0,34
rm.pbs,hardware,0,0,0,0,34
rm.pbs,version,1,0,0,0,34
rm.pbs,component,2,0,0,0,34
rm.pbs,severity,0,0,0,0,34
rm.pbs,assignee,0,0,0,0,34
rm.pbs,product,0,0,0,0,34
rm.pbs,status,0,0,0,0,34
contribution,os,0,0,0,0,113
contribution,priority,7,0,0,0,113
contribution,hardware,0,0,0,0,113
contribution,version,17,0,0,0,113
contribution,component,1,0,0,0,113
contribution,severity,2,0,0,0,113
contribution,assignee,0,0,0,0,113
contribution,product,1,0,0,0,113
contribution,status,0,0,0,0,113
java,os,3,0,0,0,448
java,priority,35,7,5,8,448
java,hardware,1,0,0,0,448
java,version,10,0,0,0,448
java,component,2,1,0,0,448
java,severity,14,2,0,0,448
java,assignee,0,0,0,0,448
java,product,1,0,0,0,448
java,status,0,0,0,0,448
docs,os,7,0,0,0,287
docs,priority,12,2,0,0,287
docs,hardware,8,0,0,0,287
docs,version,11,0,0,0,287
docs,component,5,1,0,0,287
docs,severity,10,1,0,0,287
docs,assignee,0,0,0,0,287
docs,product,1,0,0,0,287
docs,status,0,0,0,0,287
ctf,os,0,0,0,0,31
ctf,priority,0,0,0,0,31
ctf,hardware,0,0,0,0,31
ctf,version,2,0,0,0,31
ctf,component,0,2,0,0,31
ctf,severity,0,0,0,0,31
ctf,assignee,0,0,0,0,31
ctf,product,2,0,0,0,31
ctf,status,0,0,0,0,31
engines,os,3,0,0,0,73
engines,priority,0,0,0,0,73
engines,hardware,3,0,0,0,73
engines,version,5,0,0,0,73
engines,component,2,1,0,0,73
engines,severity,2,0,0,0,73
engines,assignee,0,0,0,0,73
engines,product,1,0,0,0,73
engines,status,0,0,0,0,73
utils,os,0,0,0,0,77
utils,priority,5,0,0,0,77
utils,hardware,0,0,0,0,77
utils,version,8,2,0,0,77
utils,component,5,1,0,0,77
utils,severity,8,0,0,0,77
utils,assignee,0,0,0,0,77
utils,product,1,1,0,0,77
utils,status,0,0,0,0,77
cdo.hibernate,os,1,0,0,0,139
cdo.hibernate,priority,0,0,0,0,139
cdo.hibernate,hardware,1,0,0,0,139
cdo.hibernate,version,18,5,6,0,139
cdo.hibernate,component,9,1,1,0,139
cdo.hibernate,severity,8,0,0,0,139
cdo.hibernate,assignee,0,0,0,0,139
cdo.hibernate,product,1,0,0,0,139
cdo.hibernate,status,0,0,0,0,139
commitsexplorer(retired),os,4,0,0,0,158
commitsexplorer(retired),priority,4,0,0,0,158
commitsexplorer(retired),hardware,1,0,0,0,158
commitsexplorer(retired),version,0,0,0,0,158
commitsexplorer(retired),component,6,0,0,0,158
commitsexplorer(retired),severity,2,0,0,0,158
commitsexplorer(retired),assignee,0,0,0,0,158
commitsexplorer(retired),product,0,0,0,0,158
commitsexplorer(retired),status,0,0,0,0,158
ecf.releng,os,7,0,0,0,152
ecf.releng,priority,0,0,0,0,152
ecf.releng,hardware,8,0,0,0,152
ecf.releng,version,6,0,0,0,152
ecf.releng,component,2,0,0,0,152
ecf.releng,severity,4,1,0,0,152
ecf.releng,assignee,0,0,0,0,152
ecf.releng,product,0,0,0,0,152
ecf.releng,status,0,0,0,0,152
pshelf,os,2,0,0,0,12
pshelf,priority,0,0,0,0,12
pshelf,hardware,0,0,0,0,12
pshelf,version,0,0,0,0,12
pshelf,component,0,0,0,0,12
pshelf,severity,0,0,0,0,12
pshelf,assignee,0,0,0,0,12
pshelf,product,0,0,0,0,12
pshelf,status,0,0,0,0,12
javascript-package,os,1,0,0,0,37
javascript-package,priority,1,0,0,0,37
javascript-package,hardware,1,0,0,0,37
javascript-package,version,2,0,0,0,37
javascript-package,component,1,0,0,0,37
javascript-package,severity,1,0,0,0,37
javascript-package,assignee,0,0,0,0,37
javascript-package,product,0,0,0,0,37
javascript-package,status,0,0,0,0,37
projectconfiguration,os,0,0,0,0,63
projectconfiguration,priority,0,0,0,0,63
projectconfiguration,hardware,0,0,0,0,63
projectconfiguration,version,6,1,1,8,63
projectconfiguration,component,0,0,0,0,63
projectconfiguration,severity,2,0,0,0,63
projectconfiguration,assignee,0,0,0,0,63
projectconfiguration,product,0,0,0,0,63
projectconfiguration,status,0,0,0,0,63
geminiintegration,os,1,0,0,0,1
geminiintegration,priority,0,0,0,0,1
geminiintegration,hardware,0,0,0,0,1
geminiintegration,version,0,0,0,0,1
geminiintegration,component,0,0,0,0,1
